year,school_name_guess,title,url,index_page,source_type
2026,淮北师范大学,2026考研录取名单：淮北师范大学2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55756.html,22,研究生硕士网全国录取名单索引
2026,中钢集团马鞍山矿山研究院,2026考研录取名单：中钢集团马鞍山矿山研究院2026年硕士研究生招生拟录取名单公示（第一志愿考生）,https://www.yanshuoshi.com/html/lqmd/55757.html,22,研究生硕士网全国录取名单索引
2026,北京大学深圳研究生院,2026考研录取名单：北京大学深圳研究生院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55758.html,22,研究生硕士网全国录取名单索引
2026,北京大学数学科学学院,2026考研录取名单：北京大学数学科学学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55759.html,22,研究生硕士网全国录取名单索引
2026,中钢集团马鞍山矿山研究院,2026考研录取名单：中钢集团马鞍山矿山研究院2026年硕士研究生招生拟录取名单公示（调剂考生）,https://www.yanshuoshi.com/html/lqmd/55760.html,22,研究生硕士网全国录取名单索引
2026,宿州学院,2026考研录取名单：宿州学院2026年硕士研究生一志愿拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55761.html,22,研究生硕士网全国录取名单索引
2026,东北林业大学,2026考研录取名单：东北林业大学2026年硕士研究生招生考试一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55762.html,22,研究生硕士网全国录取名单索引
2026,宿州学院,2026考研录取名单：宿州学院2026年硕士研究生招生拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55763.html,22,研究生硕士网全国录取名单索引
2026,北京大学体育教研部,2026考研录取名单：北京大学体育教研部2026年统考硕士生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55764.html,22,研究生硕士网全国录取名单索引
2026,东北林业大学,2026考研录取名单：东北林业大学2026年硕士研究生招生考试调剂拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55765.html,22,研究生硕士网全国录取名单索引
2026,东北林业大学,2026考研录取名单：东北林业大学2026年硕士研究生招生考试调剂复试成绩公布,https://www.yanshuoshi.com/html/lqmd/55766.html,22,研究生硕士网全国录取名单索引
2026,北京大学外国语学院,2026考研录取名单：北京大学外国语学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55767.html,22,研究生硕士网全国录取名单索引
2026,皖南医科大学,2026考研录取名单：皖南医科大学2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55768.html,22,研究生硕士网全国录取名单索引
2026,北京大学物理学院,2026考研录取名单：北京大学物理学院2026年硕士招生拟录取名单（含港澳台生、留学生）,https://www.yanshuoshi.com/html/lqmd/55769.html,21,研究生硕士网全国录取名单索引
2026,,2026考研录取名单：皖南医科大学一志愿考生复试结果（拟录取）,https://www.yanshuoshi.com/html/lqmd/55770.html,22,研究生硕士网全国录取名单索引
2026,北京大学习近平新时代中国特色社会主义思想研究院,2026考研录取名单：北京大学习近平新时代中国特色社会主义思想研究院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55771.html,21,研究生硕士网全国录取名单索引
2026,,2026考研录取名单：皖南医科大学调剂复试结果（拟录取）,https://www.yanshuoshi.com/html/lqmd/55772.html,21,研究生硕士网全国录取名单索引
2026,北京大学先进制造与机器人学院,2026考研录取名单：北京大学先进制造与机器人学院2026年机械硕士招生拟录取名单（含港澳台、留学生）,https://www.yanshuoshi.com/html/lqmd/55773.html,21,研究生硕士网全国录取名单索引
2026,东北林业大学,2026考研录取名单：东北林业大学2026年硕士研究生招生考试一志愿复试成绩公布,https://www.yanshuoshi.com/html/lqmd/55774.html,21,研究生硕士网全国录取名单索引
2026,北京大学先进制造与机器人学院,2026考研录取名单：北京大学先进制造与机器人学院2026年MEM招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55775.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55776.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生第一批调剂复试拟录取名单,https://www.yanshuoshi.com/html/lqmd/55777.html,21,研究生硕士网全国录取名单索引
2026,东北石油大学,2026考研录取名单：东北石油大学2026年硕士研究生第一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55778.html,21,研究生硕士网全国录取名单索引
2026,北京大学心理与认知科学学院,2026考研录取名单：北京大学心理与认知科学学院2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55779.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生第二批调剂复试拟录取名单公示（电子信息）,https://www.yanshuoshi.com/html/lqmd/55780.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生第二批调剂复试拟录取名单公示（中药）,https://www.yanshuoshi.com/html/lqmd/55781.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生第三批调剂复试拟录取名单公示（中药）,https://www.yanshuoshi.com/html/lqmd/55782.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生第四批调剂复试拟录取名单公示（中药）,https://www.yanshuoshi.com/html/lqmd/55783.html,21,研究生硕士网全国录取名单索引
2026,北京大学新媒体研究院,2026考研录取名单：北京大学新媒体研究院2026年硕士招生拟录取名单（内地统考考生）,https://www.yanshuoshi.com/html/lqmd/55784.html,21,研究生硕士网全国录取名单索引
2026,皖西学院,2026考研录取名单：皖西学院2026年硕士研究生招生第五批、第六批调剂复试拟录取名单公示（中药）,https://www.yanshuoshi.com/html/lqmd/55785.html,21,研究生硕士网全国录取名单索引
2026,东北石油大学,2026考研录取名单：东北石油大学2026年硕士研究生第二批次（调剂）拟录取名单,https://www.yanshuoshi.com/html/lqmd/55786.html,21,研究生硕士网全国录取名单索引
2026,北京大学新闻与传播学院,2026考研录取名单：北京大学新闻与传播学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55787.html,21,研究生硕士网全国录取名单索引
2026,中国科学技术大学,2026考研录取名单：中国科学技术大学2026年硕士研究生招生复试拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55788.html,21,研究生硕士网全国录取名单索引
2026,北京大学信息管理系,2026考研录取名单：北京大学信息管理系2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55789.html,21,研究生硕士网全国录取名单索引
2026,北京大学医学部,2026考研录取名单：北京大学医学部2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55790.html,21,研究生硕士网全国录取名单索引
2026,北京大学艺术学院,2026考研录取名单：北京大学艺术学院2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55791.html,21,研究生硕士网全国录取名单索引
2026,北京大学哲学系,2026考研录取名单：北京大学哲学系2026年硕士研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55792.html,21,研究生硕士网全国录取名单索引
2026,北京大学政府管理学院,2026考研录取名单：北京大学政府管理学院2026年硕士招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55793.html,21,研究生硕士网全国录取名单索引
2026,北京大学政府管理学院,2026考研录取名单：北京大学政府管理学院2026年公共管理硕士（MPA）拟录取名单,https://www.yanshuoshi.com/html/lqmd/55794.html,21,研究生硕士网全国录取名单索引
2026,北京大学智能学院,2026考研录取名单：北京大学智能学院2026年硕士统考考生、港澳台生和留学生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55795.html,21,研究生硕士网全国录取名单索引
2026,济南大学,2026考研录取名单：济南大学2026年硕士研究生一志愿拟录取名单公示,https://www.yanshuoshi.com/html/lqmd/55796.html,21,研究生硕士网全国录取名单索引
2026,北京大学中文系,2026考研录取名单：北京大学中文系2026年研究生招生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55797.html,21,研究生硕士网全国录取名单索引
2026,济南大学,2026考研录取名单：济南大学2026年硕士研究生调剂拟录取名单,https://www.yanshuoshi.com/html/lqmd/55798.html,21,研究生硕士网全国录取名单索引
2026,哈尔滨工程大学,2026考研录取名单：哈尔滨工程大学2026年硕士研究生拟录取名单,https://www.yanshuoshi.com/html/lqmd/55799.html,21,研究生硕士网全国录取名单索引
2026,北京第二外国语学院,2026考研录取名单：北京第二外国语学院2026年研究生招生考试拟录取名单（一志愿）,https://www.yanshuoshi.com/html/lqmd/55800.html,21,研究生硕士网全国录取名单索引
2026,北京第二外国语学院,2026考研录取名单：北京第二外国语学院2026年硕士研究生招生考试调剂拟录取结果及成绩,https://www.yanshuoshi.com/html/lqmd/55802.html,21,研究生硕士网全国录取名单索引
2026,蚌埠医科大学,2026考研录取名单：蚌埠医科大学2026年硕士研究生一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55805.html,21,研究生硕士网全国录取名单索引
2026,济宁医学院,2026考研录取名单：济宁医学院2026年硕士研究生一志愿拟录取名单,https://www.yanshuoshi.com/html/lqmd/55806.html,21,研究生硕士网全国录取名单索引
2026,蚌埠医科大学,2026考研录取名单：蚌埠医科大学2026年硕士研究生调剂考生复试结果,https://www.yanshuoshi.com/html/lqmd/55807.html,21,研究生硕士网全国录取名单索引
